region,version,rank,code,count,percent
A1,B,53,a4vzf,1,1.0
A1,B,54,a1txh,1,1.0
A1,B,55,a5uxf,1,1.0
A1,B,56,c1yf,1,1.0
A1,B,57,b4f,1,1.0
A1,B,58,a1wyi,1,1.0
A1,B,59,c2xe,1,1.0
A1,B,60,c2ze,1,1.0
A1,B,61,c1ze,1,1.0
A1,B,62,ae,1,1.0
A1,B,63,a4vxi,1,1.0
A1,B,64,a3vzf,1,1.0
A1,B,65,a2vye,1,1.0
A1,B,66,b2l,1,1.0
A1,B,67,b3i,1,1.0
A1,B,68,a4txi,1,1.0
A1,B,69,a1txg,1,1.0
A1,B,70,i,1,1.0
A1,B,71,a2tyf,1,1.0
A1,B,72,a2ze,1,1.0
A1,B,73,a2wyg,1,1.0
A1,B,74,a2wyi,1,1.0
A1,B,75,c1zi,1,1.0
A1,B,76,b4g,1,1.0
A1,C,1,b1i,5,5.319148936170213
A1,C,2,b3j,4,4.25531914893617
A1,C,3,b1f,3,3.1914893617021276
A1,C,4,d1m,3,3.1914893617021276
A1,C,5,d2k,2,2.127659574468085
A1,C,6,a5tye,2,2.127659574468085
A1,C,7,a5uyf,2,2.127659574468085
A1,C,8,b1l,2,2.127659574468085
A1,C,9,c1yi,2,2.127659574468085
A1,C,10,d2j,2,2.127659574468085
A1,C,11,c1zf,2,2.127659574468085
A1,C,12,a4vyf,2,2.127659574468085
A1,C,13,b2e,2,2.127659574468085
A1,C,14,a5uze,2,2.127659574468085
A1,C,15,b4i,2,2.127659574468085
A1,C,16,a2wyf,1,1.0638297872340425
A1,C,17,a4tzf,1,1.0638297872340425
A1,C,18,b1k,1,1.0638297872340425
A1,C,19,a2txf,1,1.0638297872340425
A1,C,20,a2wf,1,1.0638297872340425
A1,C,21,a2tyj,1,1.0638297872340425
A1,C,22,a4txf,1,1.0638297872340425
A1,C,23,a2wxi,1,1.0638297872340425
A1,C,24,a1txi,1,1.0638297872340425
A1,C,25,b1g,1,1.0638297872340425
A1,C,26,z1h,1,1.0638297872340425
A1,C,27,z1i,1,1.0638297872340425
A1,C,28,a3vze,1,1.0638297872340425
A1,C,29,a4tze,1,1.0638297872340425
A1,C,30,a4uze,1,1.0638297872340425
A1,C,31,a1uxf,1,1.0638297872340425
A1,C,32,a1tze,1,1.0638297872340425
A1,C,33,a5txe,1,1.0638297872340425
